from_id,to_id,relationship_type,confidence,source_url,notes
TECH-ISO-ISO-10196-2003-2003,TECH-ISO-ISO-6428-1982-1982,references,source-confirmed,https://www.iso.org/standard/26764,Extracted from ISO source metadata text referencing ISO 6428.
TECH-ISO-ISO-10198-1994-1994,TECH-ISO-ISO-6199-2005-2005,references,source-confirmed,https://www.iso.org/standard/18225,Extracted from ISO source metadata text referencing ISO 6199.
TECH-ISO-ISO-10202-6-1994-1994,TECH-ISO-ISO-9564-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/18233,Extracted from ISO source metadata text referencing ISO 9564-1.
TECH-ISO-ISO-10211-2017-2017,TECH-ISO-ISO-52000-1-2017-2017,references,source-confirmed,https://www.iso.org/standard/65710,Extracted from ISO source metadata text referencing ISO 52000-1.
TECH-ISO-ISO-10218-1-2006-2006,TECH-ISO-ISO-10218-1992-COR-1-1994-1994,references,source-confirmed,https://www.iso.org/standard/36322,Extracted from ISO source metadata text referencing ISO 10218.
TECH-ISO-ISO-10218-1-2011-2011,TECH-ISO-ISO-10218-1992-COR-1-1994-1994,references,source-confirmed,https://www.iso.org/standard/51330,Extracted from ISO source metadata text referencing ISO 10218.
TECH-ISO-ISO-10218-1-2025-2025,TECH-ISO-ISO-10218-2-2025-2025,references,source-confirmed,https://www.iso.org/standard/73933,Extracted from ISO source metadata text referencing ISO 10218-2.
TECH-ISO-ISO-10218-2-2011-2011,TECH-ISO-ISO-10218-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/41571,Extracted from ISO source metadata text referencing ISO 10218-1.
TECH-ISO-ISO-1022-1988-1988,TECH-ISO-ISO-8775-1988-1988,references,source-confirmed,https://www.iso.org/standard/5493,Extracted from ISO source metadata text referencing ISO 8775.
TECH-ISO-ISO-10223-1992-1992,TECH-ISO-ISO-7839-2005-2005,references,source-confirmed,https://www.iso.org/standard/18257,Extracted from ISO source metadata text referencing ISO 7839.
TECH-ISO-ISO-10223-1992-1992,TECH-ISO-ISO-8640-1-2004-2004,references,source-confirmed,https://www.iso.org/standard/18257,Extracted from ISO source metadata text referencing ISO 8640-1.
TECH-ISO-ISO-10226-1991-1991,TECH-ISO-ISO-6140-1991-1991,references,source-confirmed,https://www.iso.org/standard/18258,Extracted from ISO source metadata text referencing ISO 6140.
TECH-ISO-ISO-10226-1991-1991,TECH-ISO-ISO-8685-1992-1992,references,source-confirmed,https://www.iso.org/standard/18258,Extracted from ISO source metadata text referencing ISO 8685.
TECH-ISO-ISO-10241-1-2011-2011,TECH-ISO-ISO-704-2022-2022,references,source-confirmed,https://www.iso.org/standard/40362,Extracted from ISO source metadata text referencing ISO 704.
TECH-ISO-ISO-10245-2-1994-1994,TECH-ISO-ISO-10245-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/18285,Extracted from ISO source metadata text referencing ISO 10245-1.
TECH-ISO-ISO-10245-4-2004-2004,TECH-ISO-ISO-4306-1-2007-2007,references,source-confirmed,https://www.iso.org/standard/38568,Extracted from ISO source metadata text referencing ISO 4306-1.
TECH-ISO-ISO-10245-5-1995-1995,TECH-ISO-ISO-10245-1-2021-2021,references,source-confirmed,https://www.iso.org/standard/18286,Extracted from ISO source metadata text referencing ISO 10245-1.
TECH-ISO-ISO-10249-2026-2026,TECH-ISO-ISO-14820-2-2016-2016,references,source-confirmed,https://www.iso.org/standard/92715,Extracted from ISO source metadata text referencing ISO 14820-2.
TECH-ISO-ISO-10250-1994-1994,TECH-ISO-ISO-4545-1993-1993,references,source-confirmed,https://www.iso.org/standard/18291,Extracted from ISO source metadata text referencing ISO 4545.
TECH-ISO-ISO-10252-2020-2020,TECH-ISO-ISO-2394-2015-2015,references,source-confirmed,https://www.iso.org/standard/68154,Extracted from ISO source metadata text referencing ISO 2394.
TECH-ISO-ISO-10253-2024-2024,TECH-ISO-ISO-14442-2006-2006,references,source-confirmed,https://www.iso.org/standard/85458,Extracted from ISO source metadata text referencing ISO 14442.
TECH-ISO-ISO-10253-2024-2024,TECH-ISO-ISO-5667-16-2017-2017,references,source-confirmed,https://www.iso.org/standard/85458,Extracted from ISO source metadata text referencing ISO 5667-16.
TECH-ISO-ISO-10256-1-2016-2016,TECH-ISO-ISO-10256-2003-2003,references,source-confirmed,https://www.iso.org/standard/52303,Extracted from ISO source metadata text referencing ISO 10256.
TECH-ISO-ISO-10256-2-2016-2016,TECH-ISO-ISO-10256-2003-2003,references,source-confirmed,https://www.iso.org/standard/61495,Extracted from ISO source metadata text referencing ISO 10256.
TECH-ISO-ISO-10256-3-2016-2016,TECH-ISO-ISO-10256-2003-2003,references,source-confirmed,https://www.iso.org/standard/61496,Extracted from ISO source metadata text referencing ISO 10256.
TECH-ISO-ISO-10256-4-2016-2016,TECH-ISO-ISO-10256-2003-2003,references,source-confirmed,https://www.iso.org/standard/61497,Extracted from ISO source metadata text referencing ISO 10256.
TECH-ISO-ISO-10261-1994-1994,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/18301,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10261-2002-2002,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/32978,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10261-2021-2021,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/82369,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10263-1-1994-1994,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/18303,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10263-1-2009-2009,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/42453,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10263-4-2009-2009,TECH-ISO-ISO-10263-6-2009-2009,references,source-confirmed,https://www.iso.org/standard/42456,Extracted from ISO source metadata text referencing ISO 10263-6.
TECH-ISO-ISO-10263-6-1994-1994,TECH-ISO-ISO-10263-4-2009-2009,references,source-confirmed,https://www.iso.org/standard/24608,Extracted from ISO source metadata text referencing ISO 10263-4.
TECH-ISO-ISO-10265-2008-2008,TECH-ISO-ISO-17063-2003-2003,references,source-confirmed,https://www.iso.org/standard/39809,Extracted from ISO source metadata text referencing ISO 17063.
TECH-ISO-ISO-10265-2008-2008,TECH-ISO-ISO-3450-2011-2011,references,source-confirmed,https://www.iso.org/standard/39809,Extracted from ISO source metadata text referencing ISO 3450.
TECH-ISO-ISO-10265-2008-2008,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/39809,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10266-1992-1992,TECH-ISO-ISO-6165-2022-2022,references,source-confirmed,https://www.iso.org/standard/18306,Extracted from ISO source metadata text referencing ISO 6165.
TECH-ISO-ISO-10277-1995-1995,TECH-ISO-ISO-8685-1992-1992,references,source-confirmed,https://www.iso.org/standard/18319,Extracted from ISO source metadata text referencing ISO 8685.
TECH-ISO-ISO-1029-1974-1974,TECH-ISO-ISO-1031-1974-1974,references,source-confirmed,https://www.iso.org/standard/5501,Extracted from ISO source metadata text referencing ISO 1031.
TECH-ISO-ISO-10294-4-2001-AMD-1-2014-2014,TECH-ISO-ISO-10294-1-1996-AMD-1-2014-2014,references,source-confirmed,https://www.iso.org/standard/66351,Extracted from ISO source metadata text referencing ISO 10294-1.
TECH-ISO-ISO-10294-5-2005-2005,TECH-ISO-ISO-10294-1-1996-AMD-1-2014-2014,references,source-confirmed,https://www.iso.org/standard/37675,Extracted from ISO source metadata text referencing ISO 10294-1.
TECH-ISO-ISO-10294-5-2005-2005,TECH-ISO-ISO-10294-2-1999-1999,references,source-confirmed,https://www.iso.org/standard/37675,Extracted from ISO source metadata text referencing ISO 10294-2.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-14245-2021-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 14245.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-15995-2021-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 15995.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-15996-2017-2017,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 15996.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-21011-2008-2008,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 21011.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-22435-2024-2024,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 22435.
TECH-ISO-ISO-10297-2006-2006,TECH-ISO-ISO-4126-1981-1981,references,source-confirmed,https://www.iso.org/standard/36221,Extracted from ISO source metadata text referencing ISO 4126.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-10524-3-2019-2019,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 10524-3.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-14245-2021-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 14245.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-14246-2022-AMD-1-2025-2025,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 14246.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-15995-2021-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 15995.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-15996-2017-2017,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 15996.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-16003-2008-2008,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 16003.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-17871-2020-AMD-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 17871.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-17879-2017-2017,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 17879.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-21011-2008-2008,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 21011.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-22435-2024-2024,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 22435.
TECH-ISO-ISO-10297-2024-2024,TECH-ISO-ISO-23826-2021-2021,references,source-confirmed,https://www.iso.org/standard/81026,Extracted from ISO source metadata text referencing ISO 23826.
TECH-ISO-ISO-10298-1995-1995,TECH-ISO-ISO-5145-2017-2017,references,source-confirmed,https://www.iso.org/standard/18343,Extracted from ISO source metadata text referencing ISO 5145.
TECH-ISO-ISO-1030-1975-1975,TECH-ISO-ISO-1029-1974-1974,references,source-confirmed,https://www.iso.org/standard/5502,Extracted from ISO source metadata text referencing ISO 1029.
TECH-ISO-ISO-1030-1975-1975,TECH-ISO-ISO-1031-1974-1974,references,source-confirmed,https://www.iso.org/standard/5502,Extracted from ISO source metadata text referencing ISO 1031.
TECH-ISO-ISO-10300-1-2014-2014,TECH-ISO-ISO-23509-2016-2016,references,source-confirmed,https://www.iso.org/standard/51705,Extracted from ISO source metadata text referencing ISO 23509.
TECH-ISO-ISO-10300-1-2023-2023,TECH-ISO-ISO-23509-2016-2016,references,source-confirmed,https://www.iso.org/standard/79401,Extracted from ISO source metadata text referencing ISO 23509.
TECH-ISO-ISO-10300-2-2014-2014,TECH-ISO-ISO-10300-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/51704,Extracted from ISO source metadata text referencing ISO 10300-1.
TECH-ISO-ISO-10300-2-2014-2014,TECH-ISO-ISO-23509-2016-2016,references,source-confirmed,https://www.iso.org/standard/51704,Extracted from ISO source metadata text referencing ISO 23509.
TECH-ISO-ISO-10300-2-2014-2014,TECH-ISO-ISO-6336-2-2019-2019,references,source-confirmed,https://www.iso.org/standard/51704,Extracted from ISO source metadata text referencing ISO 6336-2.
TECH-ISO-ISO-10300-2-2023-2023,TECH-ISO-ISO-23509-2016-2016,references,source-confirmed,https://www.iso.org/standard/79402,Extracted from ISO source metadata text referencing ISO 23509.
TECH-ISO-ISO-10300-3-2014-2014,TECH-ISO-ISO-10300-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/51703,Extracted from ISO source metadata text referencing ISO 10300-1.
TECH-ISO-ISO-10300-3-2014-2014,TECH-ISO-ISO-23509-2016-2016,references,source-confirmed,https://www.iso.org/standard/51703,Extracted from ISO source metadata text referencing ISO 23509.
TECH-ISO-ISO-10300-3-2014-2014,TECH-ISO-ISO-6336-3-2019-2019,references,source-confirmed,https://www.iso.org/standard/51703,Extracted from ISO source metadata text referencing ISO 6336-3.
TECH-ISO-ISO-10300-3-2023-2023,TECH-ISO-ISO-10300-1-2023-2023,references,source-confirmed,https://www.iso.org/standard/79403,Extracted from ISO source metadata text referencing ISO 10300-1.
TECH-ISO-ISO-10302-2-2011-2011,TECH-ISO-ISO-10302-1996-1996,references,source-confirmed,https://www.iso.org/standard/45106,Extracted from ISO source metadata text referencing ISO 10302.
TECH-ISO-ISO-10303-101-1994-1994,TECH-ISO-ISO-10303-41-2025-2025,references,source-confirmed,https://www.iso.org/standard/20591,Extracted from ISO source metadata text referencing ISO 10303-41.
TECH-ISO-ISO-10303-101-1994-1994,TECH-ISO-ISO-10303-42-2025-2025,references,source-confirmed,https://www.iso.org/standard/20591,Extracted from ISO source metadata text referencing ISO 10303-42.
TECH-ISO-ISO-10303-101-1994-1994,TECH-ISO-ISO-10303-43-2022-2022,references,source-confirmed,https://www.iso.org/standard/20591,Extracted from ISO source metadata text referencing ISO 10303-43.
TECH-ISO-ISO-10303-101-1994-1994,TECH-ISO-ISO-10303-46-2024-2024,references,source-confirmed,https://www.iso.org/standard/20591,Extracted from ISO source metadata text referencing ISO 10303-46.
TECH-ISO-ISO-10303-108-2005-2005,TECH-ISO-ISO-10303-55-2005-COR-1-2005-2005,references,source-confirmed,https://www.iso.org/standard/34697,Extracted from ISO source metadata text referencing ISO 10303-55.
TECH-ISO-ISO-10303-11-1994-1994,TECH-ISO-ISO-10303-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/18348,Extracted from ISO source metadata text referencing ISO 10303-1.
TECH-ISO-ISO-10303-11-2004-2004,TECH-ISO-ISO-10303-1-2024-2024,references,source-confirmed,https://www.iso.org/standard/38047,Extracted from ISO source metadata text referencing ISO 10303-1.
TECH-ISO-ISO-10303-23-2000-2000,TECH-ISO-ISO-10303-22-1998-1998,references,source-confirmed,https://www.iso.org/standard/25098,Extracted from ISO source metadata text referencing ISO 10303-22.
TECH-ISO-ISO-10303-232-2002-2002,TECH-ISO-ISO-10303-209-2014-2014,references,source-confirmed,https://www.iso.org/standard/27831,Extracted from ISO source metadata text referencing ISO 10303-209.
TECH-ISO-ISO-10303-238-2007-2007,TECH-ISO-ISO-14649-10-2004-2004,references,source-confirmed,https://www.iso.org/standard/38036,Extracted from ISO source metadata text referencing ISO 14649-10.
TECH-ISO-ISO-10303-238-2007-2007,TECH-ISO-ISO-14649-11-2004-2004,references,source-confirmed,https://www.iso.org/standard/38036,Extracted from ISO source metadata text referencing ISO 14649-11.
TECH-ISO-ISO-10303-238-2007-2007,TECH-ISO-ISO-14649-111-2010-2010,references,source-confirmed,https://www.iso.org/standard/38036,Extracted from ISO source metadata text referencing ISO 14649-111.
TECH-ISO-ISO-10303-238-2007-2007,TECH-ISO-ISO-14649-12-2005-2005,references,source-confirmed,https://www.iso.org/standard/38036,Extracted from ISO source metadata text referencing ISO 14649-12.
TECH-ISO-ISO-10303-238-2007-2007,TECH-ISO-ISO-14649-121-2005-2005,references,source-confirmed,https://www.iso.org/standard/38036,Extracted from ISO source metadata text referencing ISO 14649-121.
TECH-ISO-ISO-10303-238-2020-2020,TECH-ISO-ISO-14649-10-2004-2004,references,source-confirmed,https://www.iso.org/standard/72030,Extracted from ISO source metadata text referencing ISO 14649-10.
TECH-ISO-ISO-10303-238-2020-2020,TECH-ISO-ISO-14649-11-2004-2004,references,source-confirmed,https://www.iso.org/standard/72030,Extracted from ISO source metadata text referencing ISO 14649-11.
TECH-ISO-ISO-10303-238-2020-2020,TECH-ISO-ISO-14649-111-2010-2010,references,source-confirmed,https://www.iso.org/standard/72030,Extracted from ISO source metadata text referencing ISO 14649-111.
TECH-ISO-ISO-10303-238-2020-2020,TECH-ISO-ISO-14649-12-2005-2005,references,source-confirmed,https://www.iso.org/standard/72030,Extracted from ISO source metadata text referencing ISO 14649-12.
TECH-ISO-ISO-10303-238-2020-2020,TECH-ISO-ISO-14649-121-2005-2005,references,source-confirmed,https://www.iso.org/standard/72030,Extracted from ISO source metadata text referencing ISO 14649-121.
TECH-ISO-ISO-10303-238-2022-2022,TECH-ISO-ISO-14649-10-2004-2004,references,source-confirmed,https://www.iso.org/standard/84898,Extracted from ISO source metadata text referencing ISO 14649-10.
TECH-ISO-ISO-10303-238-2022-2022,TECH-ISO-ISO-14649-11-2004-2004,references,source-confirmed,https://www.iso.org/standard/84898,Extracted from ISO source metadata text referencing ISO 14649-11.
TECH-ISO-ISO-10303-238-2022-2022,TECH-ISO-ISO-14649-111-2010-2010,references,source-confirmed,https://www.iso.org/standard/84898,Extracted from ISO source metadata text referencing ISO 14649-111.
TECH-ISO-ISO-10303-238-2022-2022,TECH-ISO-ISO-14649-12-2005-2005,references,source-confirmed,https://www.iso.org/standard/84898,Extracted from ISO source metadata text referencing ISO 14649-12.
TECH-ISO-ISO-10303-238-2022-2022,TECH-ISO-ISO-14649-121-2005-2005,references,source-confirmed,https://www.iso.org/standard/84898,Extracted from ISO source metadata text referencing ISO 14649-121.
TECH-ISO-ISO-10303-24-2001-2001,TECH-ISO-ISO-10303-22-1998-1998,references,source-confirmed,https://www.iso.org/standard/25099,Extracted from ISO source metadata text referencing ISO 10303-22.
TECH-ISO-ISO-10303-34-2001-2001,TECH-ISO-ISO-10303-21-2016-2016,references,source-confirmed,https://www.iso.org/standard/25073,Extracted from ISO source metadata text referencing ISO 10303-21.
TECH-ISO-ISO-10303-34-2001-2001,TECH-ISO-ISO-10303-22-1998-1998,references,source-confirmed,https://www.iso.org/standard/25073,Extracted from ISO source metadata text referencing ISO 10303-22.
TECH-ISO-ISO-10303-51-2005-2005,TECH-ISO-ISO-10303-50-2002-COR-2-2014-2014,references,source-confirmed,https://www.iso.org/standard/42168,Extracted from ISO source metadata text referencing ISO 10303-50.
TECH-ISO-ISO-10303-518-2002-2002,TECH-ISO-ISO-10303-517-2022-2022,references,source-confirmed,https://www.iso.org/standard/27371,Extracted from ISO source metadata text referencing ISO 10303-517.
