id,reference,status,title.en,title.fr,secretariat.id,secretariat.acronym,creationDate,scope.en,scope.fr,parentId,childrenId,pMembers.id,pMembers.acronym,oMembers.id,oMembers.acronym,committeeLiaisons.id,committeeLiaisons.reference,organizationLiaisons.id,organizationLiaisons.acronym,sortKey
54018,ISO/TC 180,Active,Solar energy,Énergie solaire,1524,SA,1980-01-01,"<p>Standardization in the field of solar energy utilization in space and water heating, cooling, industrial process heating and air conditioning.This includes developing standards on theinstrumentation and procedures used for measuring solar energy and solar measurement.</p>","<p>Normalisation dans le domaine de l'utilisation de l'énergie solaire pour les appareils de chauffage de l'air et de l'eau, la réfrigération, le chauffage de procédés industriels et la climatisation. </p>",,"[54024,54032]","[1485, 1499, 1511, 1516, 1524, 1529, 1569, 1635, 1663, 1717, 1738, 1747, 1753, 1759, 1794, 1803, 1823, 1844, 1864, 1965, 2027, 2054, 2058, 2064, 2106, 2120, 2158, 2176, 576513]","[SABS, IANOR, DIN, SASO, SA, ASI, NSI, SAC, KATS, UNE, AFNOR, GSA, BOBS, ELOT, BIS, INSO, UNI, JSMO, KOWSMD, MASM, NEN, IPQ, ASRO, BSI, SNV, TBS, INNORPI, GOST R, ONANOR]","[1489, 1520, 1549, 1561, 1579, 1597, 1629, 1640, 1684, 1704, 1725, 1770, 1784, 1798, 1815, 1819, 1827, 1835, 1854, 1927, 1931, 1938, 1944, 1954, 1994, 1998, 2007, 2017, 2041, 2045, 2078, 2084, 2091, 2101, 2110, 2133, 2139, 2149, 2168, 2172, 2182, 2188, 2209, 258872, 288025, 299538, 308857, 308878]","[ARMSTANDARD, IRAM, BNSI, NBN, ABNT, BDS, INN, CYS, NC, MoIAT-SAS, IES, ITCHKSAR, MSZT, BSN, NSAI, SII, BSJ, JISC, KEBS, MCCAA, IMANOR, ISM, MSB, DGN, SN, NZSO, DGSM, PSQCA, BPS, PKN, SSMO, SBS, SLSI, SIS, UNMS SR, UNMZ, TISI, TTBS, TSE, SE UkrNDNC, UNIT, ANSI, ISS, PSI, RSB, SIST, COSQC, O'ZTTSA]","[49070, 639280, 49256, 5336224]","[ISO/TC 59, null, ISO/TC 61, ISO/TC 20/SC 16]","[9513, 9777, 5454969]","[IEA - énergie, UNESCO, IEA SHC]",ISO/TC 180
54024,ISO/TC 180/SC 1,Active,Climate - Measurement and data,Climat - Mesure et données,1524,SA,1981-11-12,"Standardization of radiometric instrumentation, procedures for calibration, measurement and modelling practices of solar radiation for various applications such as weather, climate, solar energy, space and water heating, cooling, industrial process heating and air conditioning.","Normalisation des instruments radiométriques, modes opératoires d'étalonnage, pratiques de mesure et de modélisation du rayonnement solaire pour diverses applications telles que la météorologie, le climat, l'énergie solaire, le chauffage de l'eau et des locaux, la réfrigération, les procédés thermiques industriels et la climatisation.",54018,,"[1499, 1511, 1524, 1635, 1663, 1700, 1717, 1759, 1794, 1823, 1835, 2027, 2064, 2106, 2168, 2176, 2188, 308894]","[IANOR, DIN, SA, SAC, KATS, EOS, UNE, ELOT, BIS, UNI, JISC, NEN, BSI, SNV, TSE, GOST R, ANSI, OCC]","[1520, 1529, 1561, 1640, 1696, 1738, 1784, 1803, 1931, 1954, 1965, 1998, 2041, 2054, 2058, 2110, 2120, 2133, 2209]","[IRAM, ASI, NBN, CYS, DS, AFNOR, MSZT, INSO, IMANOR, DGN, MASM, NZSO, BPS, IPQ, ASRO, UNMS SR, TBS, UNMZ, ISS]","[49352, 52810, 55204]","[ISO/TC 61/SC 6, ISO/TC 146/SC 5, null]","[3182, 8928, 9801]","[EC - European Commission, CIE, WMO]",ISO/TC 180/~SC 001
54032,ISO/TC 180/SC 4,Active,"Systems - Thermal performance, reliability and durability","Systèmes - Performance thermique, fiabilité et durabilité",1635,SAC,1981-11-12,,,54018,,"[1485, 1499, 1511, 1516, 1524, 1529, 1561, 1635, 1663, 1696, 1717, 1738, 1753, 1759, 1794, 1803, 1823, 2064, 2106, 2176, 2209, 308894]","[SABS, IANOR, DIN, SASO, SA, ASI, NBN, SAC, KATS, DS, UNE, AFNOR, BOBS, ELOT, BIS, INSO, UNI, BSI, SNV, GOST R, ISS, OCC]","[1520, 1784, 1819, 1927, 1931, 1954, 1965, 1998, 2027, 2041, 2054, 2058, 2110, 2120, 2133, 2168]","[IRAM, MSZT, SII, MCCAA, IMANOR, DGN, MASM, NZSO, NEN, BPS, IPQ, ASRO, UNMS SR, TBS, UNMZ, TSE]",[9132648],[ISO/TC 341],[3182],[EC - European Commission],ISO/TC 180/~SC 004
54044,ISO/TC 181,Active,Safety of toys,Sécurité des jouets,1696,DS,1980-01-01,"Standardization of toys with respect to safety relating to their mechanical, physical, chemical and flammable properties. <p>Excluded: </p><ul> <li>all electrical aspects which are dealt with by IEC. </li></ul>","Normalisation de la sécurité des jouets relative aux propriétés mécaniques, physiques, chimiques et l'inflammabilité. <p>À l'exclusion : </p><ul> <li>de tous les aspects électriques qui sont traités par la CEI. </li></ul>",,,"[1511, 1516, 1524, 1561, 1579, 1619, 1635, 1663, 1690, 1696, 1700, 1704, 1717, 1738, 1794, 1803, 1815, 1823, 1835, 1844, 1854, 1911, 1998, 2027, 2045, 2049, 2054, 2064, 2091, 2101, 2168, 2176, 2188]","[DIN, SASO, SA, NBN, ABNT, SCC, SAC, KATS, AZSTAND, DS, EOS, MoIAT-SAS, UNE, AFNOR, BIS, INSO, NSAI, UNI, JISC, JSMO, KEBS, DSM, NZSO, NEN, PKN, QS, IPQ, BSI, SLSI, SIS, TSE, GOST R, ANSI]","[1485, 1489, 1499, 1520, 1529, 1555, 1597, 1603, 1629, 1680, 1725, 1734, 1770, 1776, 1784, 1798, 1819, 1897, 1931, 1965, 2007, 2041, 2058, 2084, 2106, 2133, 2139, 2149, 2172, 2209, 308878]","[SABS, ARMSTANDARD, IANOR, IRAM, ASI, BELST, BDS, ISBIH, INN, HZN, IES, SFS, ITCHKSAR, ILNAS, MSZT, BSN, SII, LASA, IMANOR, MASM, DGSM, BPS, ASRO, SBS, SNV, UNMZ, TISI, TTBS, SE UkrNDNC, ISS, O'ZTTSA]","[52662, 6349279]","[ISO/TC 145, ISO/TC 310]","[3182, 9505, 9601, 9869, 9516302]","[EC - European Commission, ICTI, CI, TIE, ATPA]",ISO/TC 181
54054,ISO/TC 182,Active,Geotechnics,Géotechnique,2064,BSI,1981-01-01,"Standardization of geotechnical aspects in the field of building and civil engineering, including (related) properties of soil and rock.","Normalisation des aspects géotechniques dans le domaine de la construction et du génie civil, y compris les propriétés (connexes) du sol et de la roche.",,,"[1511, 1516, 1529, 1561, 1635, 1663, 1717, 1734, 1738, 1759, 1776, 1803, 1823, 1835, 1886, 1911, 1994, 2027, 2054, 2064, 2101, 2106, 2133, 2172, 2176]","[DIN, SASO, ASI, NBN, SAC, KATS, UNE, SFS, AFNOR, ELOT, ILNAS, INSO, UNI, JISC, LVS, DSM, SN, NEN, IPQ, BSI, SIS, SNV, UNMZ, SE UkrNDNC, GOST R]","[1485, 1520, 1555, 1579, 1597, 1603, 1640, 1667, 1684, 1696, 1700, 1721, 1725, 1784, 1788, 1794, 1798, 1815, 1854, 1965, 1998, 2017, 2045, 2058, 2074, 2110, 2120, 2139, 2158, 2168, 2209, 308878]","[SABS, IRAM, BELST, ABNT, BDS, ISBIH, CYS, INTECO, NC, DS, EOS, EVS, IES, MSZT, IST, BIS, BSN, NSAI, KEBS, MASM, NZSO, PSQCA, PKN, ASRO, SSC, UNMS SR, TBS, TISI, INNORPI, TSE, ISS, O'ZTTSA]",[49622],[ISO/TC 67/SC 7],,,ISO/TC 182
54074,ISO/TC 183,Active,"Copper, lead, zinc and nickel ores and concentrates","Minerais et concentrés de cuivre, de plomb, de zinc et de nickel",1524,SA,1983-01-01,"Standardization in the field of copper, lead, zinc and nickel ores and concentrates and smelter residues, including sampling, chemical analysis and physical testing.","Normalisation dans le domaine des minerais et concentrés de cuivre, de plomb, de zinc et de nickel et des résidus de fusion, y compris l'échantillonnage, l'analyse chimique et l'essai physique.",,,"[1511, 1524, 1579, 1629, 1635, 1803, 1835, 1848, 2027]","[DIN, SA, ABNT, INN, SAC, INSO, JISC, CTRM, NEN]","[1499, 1529, 1597, 1657, 1663, 1700, 1717, 1734, 1738, 1794, 1798, 1815, 1823, 1965, 2021, 2041, 2045, 2054, 2058, 2064, 2133, 2158, 2168, 2176, 2209, 308878]","[IANOR, ASI, BDS, CSK, KATS, EOS, UNE, SFS, AFNOR, BIS, BSN, NSAI, UNI, MASM, NISIT, BPS, PKN, IPQ, ASRO, BSI, UNMZ, INNORPI, TSE, GOST R, ISS, O'ZTTSA]","[8300629, 49808, 51012, 53216]","[ISO/TC 334, ISO/TC 69/SC 6, ISO/TC 102, ISO/TC 155]",[9581],[IMO],ISO/TC 183
54110,ISO/TC 184,Active,Automation systems and integration,Systèmes d'automatisation et intégration,1738,AFNOR,1983-01-01,"Standardization in the field of automation systems and their integration for design, sourcing, manufacturing, production and delivery, support, maintenance and disposal of products and their associated services. Areas of standardization include information systems, automation and control systems and integration technologies.<p>Note: There will be active collaboration with the relevant technical committees responsible for areas such as machines, manufacturing resources and facilities, robotics, electrical and electronic equipment, PLC for general application, quality management, industrial safety, information technologies, multi-media capabilities, and multi-modal communication networks.</p>","Normalisation dans le domaine des systèmes d’automatisation et de leur intégration concernant la conception, le sourçage, la fabrication, la production et la livraison, le soutien, la maintenance et l'élimination des produits, ainsi que les services associés. Les domaines de normalisation englobent les systèmes d'information, les systèmes de commande et d’automatisation et les technologies d’intégration.<p> Note : En collaboration active avec les comités techniques pertinents, responsables de domaines tels que les machines, les équipements et ressources de fabrication, la robotique, les équipements électriques et électroniques, les CLP pour applications générales, le management de la qualité, la sécurité industrielle, les technologies de l’information, le potentiel multimédia, et les réseaux de communication multimodaux.</p>",,"[54192,54124,54158]","[1511, 1524, 1561, 1619, 1635, 1663, 1696, 1717, 1734, 1738, 1784, 1794, 1823, 1835, 1848, 1954, 1994, 2027, 2058, 2064, 2101, 2106, 2176, 2188]","[DIN, SA, NBN, SCC, SAC, KATS, DS, UNE, SFS, AFNOR, MSZT, BIS, UNI, JISC, CTRM, DGN, SN, NEN, ASRO, BSI, SIS, SNV, GOST R, ANSI]","[1485, 1516, 1529, 1555, 1579, 1759, 1770, 1788, 1798, 1803, 1815, 1819, 1965, 2045, 2054, 2074, 2110, 2133, 2158, 2172, 2209, 251461, 308878]","[SABS, SASO, ASI, BELST, ABNT, ELOT, ITCHKSAR, IST, BSN, INSO, NSAI, SII, MASM, PKN, IPQ, SSC, UNMS SR, UNMZ, INNORPI, SE UkrNDNC, ISS, OHN, O'ZTTSA]","[55222, 53186, 5915511, 49180, 45020, 54924, 45776, 6483279, 51538, 45342, 7622894]","[null, ISO/TC 154, ISO/TC 299, ISO/TC 59/SC 13, ISO/IEC JTC 1, ISO/TC 213, ISO/TC 8, ISO/IEC JTC 1/SC 41, ISO/TC 108/SC 5, ISO/IEC JTC 1/SC 32, null]","[3182, 8762, 8962, 9010, 9196, 326405]","[EC - European Commission, ASD-STAN, CIRP, UNECE, IACS - classification, ASAM]",ISO/TC 184
54124,ISO/TC 184/SC 1,Active,Industrial cyber and physical device control,Contrôle commande et pilotage d'équipements industriels cyberphysiques,1511,DIN,1985-05-27,,,54110,,"[1511, 1524, 1635, 1663, 1717, 1738, 1794, 1823, 1835, 2064, 2101, 2106]","[DIN, SA, SAC, KATS, UNE, AFNOR, BIS, UNI, JISC, BSI, SIS, SNV]","[1561, 1696, 1784, 1788, 1803, 1965, 2045, 2054, 2058, 2133, 2176, 2209]","[NBN, DS, MSZT, IST, INSO, MASM, PKN, IPQ, ASRO, UNMZ, GOST R, ISS]","[54604, 5915511, 48354, 45020, 629086, 47464]","[ISO/TC 199, ISO/TC 299, ISO/TC 39, ISO/IEC JTC 1, ISO/TC 261, ISO/TC 29]","[8762, 8865, 521607]","[ASD-STAN, CECIMO, DMSC]",ISO/TC 184/~SC 001
54158,ISO/TC 184/SC 4,Active,Industrial data,Données industrielles,2188,ANSI,1984-01-01,,,54110,,"[1485, 1511, 1516, 1524, 1635, 1663, 1696, 1717, 1734, 1738, 1794, 1815, 1823, 1835, 1994, 2027, 2064, 2101, 2106, 2176, 2188]","[SABS, DIN, SASO, SA, SAC, KATS, DS, UNE, SFS, AFNOR, BIS, NSAI, UNI, JISC, SN, NEN, BSI, SIS, SNV, GOST R, ANSI]","[1529, 1555, 1561, 1619, 1784, 1798, 1803, 1965, 2054, 2058, 2110, 2133, 2199, 2209]","[ASI, BELST, NBN, SCC, MSZT, BSN, INSO, MASM, IPQ, ASRO, UNMS SR, UNMZ, STAMEQ, ISS]","[9287411, 49070, 624837, 49506, 53674, 656906, 50266, 573777, 53186, 53554, 45086, 49180, 45986, 6266604, 45020, 54924, 45252, 6534796, 54904, 629086, 9287405, 6483279, 6534831, 45342, 47464]","[null, ISO/TC 59, ISO/TC 258, ISO/TC 67, ISO/TC 171/SC 2, ISO/TC 268, ISO/TC 85, null, ISO/TC 154, ISO/TC 164/SC 1, ISO/IEC JTC 1/SC 7, ISO/TC 59/SC 13, ISO/TC 10, ISO/TC 307, ISO/IEC JTC 1, ISO/TC 213, ISO/IEC JTC 1/SC 24, ISO/TC 68/SC 8, ISO/TC 211, ISO/TC 261, null, ISO/IEC JTC 1/SC 41, ISO/TC 68/SC 9, ISO/IEC JTC 1/SC 32, ISO/TC 29]","[8762, 9018, 9196, 9286, 9295, 9430, 9442, 9883, 9941, 10067, 10226, 275604, 297182, 297457, 306174, 353898, 362978, 363607, 380050, 513375, 521607, 538248, 621527, 5100110, 7532865, 7799364, 11157064]","[ASD-STAN, Ecma International, IACS - classification, VAMAS, PDES, ProSTEP iViP e.V., OMG, Energistics, Web3D, GS1, INCOSE, FunStep, NAFEMS, IOGP, OASIS, ECCMA, USPI, NATO - AC/35, MIMOSA, eCl@ss e.V., DMSC, IAIDQ, buildingSMART International, SBS - Small Business Standards, ASM International, MTConnect Institute, PCA]",ISO/TC 184/~SC 004
54192,ISO/TC 184/SC 5,Active,"Interoperability, integration, and architectures for enterprise systems and automation applications","Interopérabilité, intégration et architectures pour systèmes d’entreprise et applications d’automatisation",2188,ANSI,1970-01-01,,,54110,,"[1511, 1516, 1524, 1635, 1663, 1717, 1734, 1738, 1794, 1819, 1823, 1835, 1954, 2027, 2064, 2101, 2176, 2188]","[DIN, SASO, SA, SAC, KATS, UNE, SFS, AFNOR, BIS, SII, UNI, JISC, DGN, NEN, BSI, SIS, GOST R, ANSI]","[1529, 1561, 1696, 1770, 1784, 1788, 1803, 1965, 2045, 2054, 2058, 2106, 2133, 2209]","[ASI, NBN, DS, ITCHKSAR, MSZT, IST, INSO, MASM, PKN, IPQ, ASRO, SNV, UNMZ, ISS]","[5383568, 52662, 55172, 5915511, 48354, 53888, 45086, 6483279, 45072, 51538]","[ISO/TC 22/SC 31, ISO/TC 145, null, ISO/TC 299, ISO/TC 39, ISO/TC 176/SC 1, ISO/IEC JTC 1/SC 7, ISO/IEC JTC 1/SC 41, ISO/IEC JTC 1/SC 6, ISO/TC 108/SC 5]","[8762, 9010, 10226, 353898]","[ASD-STAN, UNECE, INCOSE, ECCMA]",ISO/TC 184/~SC 005
54204,ISO/TC 185,Active,Safety devices for protection against excessive pressure,Dispositifs de sûreté pour la protection contre les excès de pression,2188,ANSI,1983-01-01,Standardization in the field of safety devices for protection against excessive internal and external pressure. <p>Excluded: </p><ul> <li>valves predominantly made of plastics which are the responsibility of ISO / TC 138; </li><li>components intended for use primarily in fluid power systems which are the responsibility of ISO / TC 131. </li></ul>,Normalisation des dispositifs de sécurité pour la protection contre les excès de pression interne et externe. <p>À l'exclusion : </p><ul> <li>de la robinetterie ayant une structure essentiellement en plastique qui est de la compétence de l'ISO / TC 138; </li><li>des organes utilisés dans les transmissions hydrauliques et pneumatiques qui sont du ressort de l'ISO / TC 131. </li></ul>,,,"[1511, 1516, 1561, 1635, 1663, 1738, 1815, 1823, 1835, 2027, 2064, 2176, 2188, 308878]","[DIN, SASO, NBN, SAC, KATS, AFNOR, NSAI, UNI, JISC, NEN, BSI, GOST R, ANSI, O'ZTTSA]","[1529, 1603, 1684, 1700, 1704, 1717, 1734, 1784, 1788, 1794, 1798, 1803, 1911, 2045, 2058, 2101, 2106, 2133, 2158, 2172, 2209]","[ASI, ISBIH, NC, EOS, MoIAT-SAS, UNE, SFS, MSZT, IST, BIS, BSN, INSO, DSM, PKN, ASRO, SIS, SNV, UNMZ, INNORPI, SE UkrNDNC, ISS]","[49598, 52500, 54990]","[ISO/TC 67/SC 6, ISO/TC 138, ISO/TC 220]",[8885],[CEIR],ISO/TC 185
54250,ISO/TC 186,Active,Cutlery and table and decorative metal hollow-ware,"Coutellerie, couverts et orfèvrerie métallique décorative et de table",1635,SAC,1983-01-01,"Standardization in the field of cutlery, flat-ware and table and decorative metal hollow- ware.","Normalisation dans le domaine de la coutellerie, des couverts et de l'orfèvrerie métallique décorative et de table.",,,"[1511, 1635, 1717, 1734, 1738, 1794, 1823, 2054, 2064, 2106, 2176]","[DIN, SAC, UNE, SFS, AFNOR, BIS, UNI, IPQ, BSI, SNV, GOST R]","[1499, 1516, 1561, 1684, 1770, 1784, 2017, 2027, 2045, 2058, 2101, 2110, 2133, 2158, 2168, 2209, 308878, 547395]","[IANOR, SASO, NBN, NC, ITCHKSAR, MSZT, PSQCA, NEN, PKN, ASRO, SIS, UNMS SR, UNMZ, INNORPI, TSE, ISS, O'ZTTSA, ISME]",[51372],[ISO/TC 107/SC 3],[9995],[FEC - coutellerie],ISO/TC 186
54258,ISO/TC 188,Active,Small craft,Petits navires,2101,SIS,1984-01-01,"Standardization of equipment and construction details of recreational craft, and other small craft using similar equipment, up to 24 metres length of the hull. <p>Excluded: </p><ul> <li>lifeboats and lifesaving equipment covered by ISO / TC 8. </li></ul>","Normalisation de l'équipement et des détails de construction des navires de plaisance et autres petits navires utilisant les mêmes équipements, de longueur de coque jusqu'à 24 mètres. <p>À l'exclusion : </p><ul> <li>des embarcations et équipements de sauvetage traités par l'ISO / TC 8. </li></ul>",,[615333],"[1485, 1511, 1524, 1561, 1619, 1635, 1644, 1663, 1696, 1734, 1738, 1788, 1803, 1819, 1823, 1835, 1994, 2027, 2064, 2091, 2101, 2106, 2176, 2188]","[SABS, DIN, SA, NBN, SCC, SAC, ICONTEC, KATS, DS, SFS, AFNOR, IST, INSO, SII, UNI, JISC, SN, NEN, BSI, SLSI, SIS, SNV, GOST R, ANSI]","[1529, 1680, 1684, 1717, 1725, 1759, 1784, 1794, 1798, 1815, 1911, 1998, 2045, 2054, 2058, 2133, 2139, 2158, 2168, 2172, 2209, 308878, 547395]","[ASI, HZN, NC, UNE, IES, ELOT, MSZT, BIS, BSN, NSAI, DSM, NZSO, PKN, IPQ, ASRO, UNMZ, TISI, INNORPI, TSE, SE UkrNDNC, ISS, O'ZTTSA, ISME]","[50190, 45800, 48692, 49826, 49884, 48474, 535372, 45816, 5391370, 653046]","[ISO/TC 83, ISO/TC 8/SC 1, ISO/TC 45/SC 1, ISO/TC 70, ISO/TC 70/SC 8, ISO/TC 43/SC 1, ISO/TC 8/SC 12, ISO/TC 8/SC 2, ISO/TC 22/SC 41, ISO/TC 43/SC 3]","[3182, 8764, 9202, 9268, 639130, 648590, 648594, 5131782, 5840939]","[EC - European Commission, Liquid Gas Europe, WLGA, ICOMIA, WS, EBI, RSG, ILAMA, IMEC]",ISO/TC 188
615333,ISO/TC 188/SC 1,Active,Personal safety equipment,Équipements de sécurité individuels,1738,AFNOR,2010-07-06,<p>Standardization of test methods and requirements relevant to personal safety equipment used on small craft. <p>This includes personal floating devices (PFD) and immersion suits but excludeslife rafts,,54258,,"[1485, 1511, 1516, 1524, 1561, 1619, 1635, 1663, 1696, 1734, 1738, 1815, 1819, 1823, 1835, 1994, 2064, 2101, 2176, 2188]","[SABS, DIN, SASO, SA, NBN, SCC, SAC, KATS, DS, SFS, AFNOR, NSAI, SII, UNI, JISC, SN, BSI, SIS, GOST R, ANSI]","[1717, 1798, 1803, 2054, 2058, 2133, 308878]","[UNE, BSN, INSO, IPQ, ASRO, UNMZ, O'ZTTSA]",[45800],[ISO/TC 8/SC 1],"[9397, 639130, 648590, 5131782]","[EBA - boating/navigation, WS, EBI, ILAMA]",ISO/TC 188/~SC 001
54320,ISO/TC 189,Active,Ceramic tile,Carreaux en céramique,2188,ANSI,1985-01-01,Standardization of ceramic tiles generally used for floor coverings and wall facings.,Normalisation des carreaux en céramique généralement utilisés pour les revêtements de sol et de mur.,,,"[1511, 1516, 1524, 1561, 1579, 1619, 1635, 1644, 1663, 1700, 1717, 1738, 1794, 1798, 1803, 1815, 1819, 1823, 1835, 1844, 1911, 1931, 1954, 1982, 1994, 2027, 2036, 2041, 2054, 2064, 2101, 2133, 2168, 2176, 2188, 2209, 308878]","[DIN, SASO, SA, NBN, ABNT, SCC, SAC, ICONTEC, KATS, EOS, UNE, AFNOR, BIS, BSN, INSO, NSAI, SII, UNI, JISC, JSMO, DSM, IMANOR, DGN, SON, SN, NEN, INACAL, BPS, IPQ, BSI, SIS, UNMZ, TSE, GOST R, ANSI, ISS, O'ZTTSA]","[1485, 1520, 1529, 1537, 1555, 1623, 1629, 1684, 1734, 1784, 1788, 1854, 1938, 2045, 2058, 2074, 2091, 2110, 2120, 2139, 2172, 2199, 288025, 308857]","[SABS, IRAM, ASI, BSTI, BELST, ANOR, INN, NC, SFS, MSZT, IST, KEBS, ISM, PKN, ASRO, SSC, SLSI, UNMS SR, TBS, TISI, SE UkrNDNC, STAMEQ, RSB, COSQC]","[322621, 48172, 49424]","[ISO/TC 59/SC 17, ISO/TC 38/SC 1, ISO/TC 61/SC 11]",[9931],[CET - ceramic],ISO/TC 189
54328,ISO/TC 190,Active,Soil quality,Qualité du sol,1511,DIN,1985-01-01,"Standardization in the field of soil quality <ul> <li>Soils in situ; </li><li>Soil materials intended for reuse in or on soils, including dredged sub-aquatic soil materials (= excavated sediments). </li></ul> <p>Excluded: </p><ul> <li>Threshold or limit values for the assessment of soil quality; </li><li>Civil engineering aspects (are dealt with by ISO/ TC 182 'Geotechnics'); </li><li>In situ sediments (are dealt with by ISO/TC 147 'Water quality'). </li></ul>","Normalisation dans le domaine de la qualité du sol: <ul> <li>les sols in situ; </li><li>les matériaux de type sol destinés à être réutilisés sur/dans les sols, incluant les sols submergés dragués (= sédiments excavés). </li></ul> <p>Sont exclus: </p><ul> <li>les seuils ou les valeurs limites pour l'évaluation de la qualité des sols; </li><li>les aspects de génie civil (déjà traités par l'ISO/TC 182 'Géotechniques'); </li><li>les sédiments in situ (déjà traités par l'ISO/TC 147 'Qualité de l'eau'). </li></ul>",,"[54346,54366,54408]","[1511, 1524, 1529, 1561, 1579, 1597, 1629, 1635, 1663, 1696, 1700, 1734, 1738, 1794, 1803, 1823, 1835, 1965, 1994, 2027, 2045, 2054, 2064, 2091, 2101, 2106, 2133, 2168, 2172, 2176]","[DIN, SA, ASI, NBN, ABNT, BDS, INN, SAC, KATS, DS, EOS, SFS, AFNOR, BIS, INSO, UNI, JISC, MASM, SN, NEN, PKN, IPQ, BSI, SLSI, SIS, SNV, UNMZ, TSE, SE UkrNDNC, GOST R]","[1516, 1520, 1537, 1603, 1619, 1644, 1674, 1680, 1684, 1690, 1717, 1721, 1753, 1759, 1776, 1784, 1788, 1798, 1815, 1840, 1854, 1911, 2017, 2058, 2074, 2084, 2110, 2139, 2158, 2199, 2209, 299538, 308878, 547395]","[SASO, IRAM, BSTI, ISBIH, SCC, ICONTEC, CODINORM, HZN, NC, AZSTAND, UNE, EVS, BOBS, ELOT, ILNAS, MSZT, IST, BSN, NSAI, SLBS, KEBS, DSM, PSQCA, ASRO, SSC, SBS, UNMS SR, TISI, INNORPI, STAMEQ, ISS, SIST, O'ZTTSA, ISME]","[8030847, 546318, 52834, 52702, 4493530, 52842, 5052041, 6578018, 54054]","[ISO/TC 331, ISO/TC 207/SC 7, ISO/TC 147, ISO/TC 146, ISO/TC 275, ISO/TC 147/SC 1, ISO/TC 82/SC 7, ISO/TC 61/SC 14, ISO/TC 182]","[9098, 9472, 9965, 336062]","[FAO, APO, IUSS, ECOS (Environment)]",ISO/TC 190
